fig,spec,spec_label,num_agents,planner_label,role,source,reproducible,run_id,project,url,commit,created,host,env,repro_args,orig_args,log_suffix,epi,max_step,area_size,spec_len,stl_mixed_spec_mode,diffusion_method,achievable_guidance,use_batched_sampling,random_goals_region,team_alloc,gs,ref_success_mean,ref_success_std,ref_safe_mean,ref_safe_std,ref_finish_rate,ref_finish_rate_std,ref_TtR,ref_TtR_std,ref_plan_time_mean,ref_plan_time_std,ref_task_rate,ref_task_rate_std,note
random_loc,m2branch2,Branch,8,DIFF-MA,bar,random_loc,yes,wfr2ujm6,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/wfr2ujm6,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2branch2 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2branch2 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_wfr2ujm6,10,1800.0,6,15,first1,edm-ma,False,False,,greedy,,95.0,6.123724356957945,100.0,0.0,0.949999988079071,0.06123724579811096,1196.71435546875,49.70421600341797,0.1872,0.0475,,,
random_loc,m2branch2,Branch,8,DIFF-SA,bar,random_loc,yes,yqmxqmht,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/yqmxqmht,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2branch2 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2branch2 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_yqmxqmht,10,1800.0,6,15,first1,edm,False,False,,greedy,,93.75,6.25,98.75,3.75,0.949999988079071,0.06123724579811096,960.2857666015624,57.67431640625,0.1546,0.0012,,,
random_loc,m2branch2,Branch,8,STLPY-SA,bar,random_loc,yes,ipz5w1ae,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/ipz5w1ae,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2branch2 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2branch2 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_ipz5w1ae,10,1800.0,6,15,first1,edm-ma,False,False,,greedy,,86.25,10.383279828647591,98.75,3.75,0.875,0.09682458639144896,552.2428588867188,42.39687728881836,9.1957,0.1276,,,
random_loc,m2branch2,Branch,8,Gradient,bar,random_loc,no-code,c9gwoygz,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/c9gwoygz,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 8 --spec m2branch2 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 8 --spec m2branch2 --planner ce_nl --random-goals,_repro_c9gwoygz,5,4200.0,6,30,first1,edm-ma,False,False,,,,47.5,24.23839928708165,100.0,0.0,0.4749999940395355,0.24238398671150208,1479.0,313.1885986328125,13.3879,0.4852,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,m2branch2,Branch,16,DIFF-MA,bar,random_loc,yes,ofgoih55,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/ofgoih55,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2branch2 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2branch2 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,_repro_ofgoih55,10,2400.0,6,15,first1,edm-ma,True,False,,greedy,,96.25,4.14578098794425,99.375,1.875,0.96875,0.03125,1300.3167724609375,64.38375091552734,4.8665,1.709,,,
random_loc,m2branch2,Branch,16,DIFF-SA,bar,random_loc,yes,nk7anw5r,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/nk7anw5r,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2branch2 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2branch2 --wandb-tags random-loc-grid-a6 edm-baseline edm-bo8 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,_repro_nk7anw5r,10,2400.0,6,15,first1,edm,False,True,,greedy,,88.125,6.525191568069093,95.625,5.625000000000001,0.918749988079071,0.048814062029123306,1089.967041015625,93.14168548583984,0.3853,0.0645,,,
random_loc,m2branch2,Branch,16,STLPY-SA,bar,random_loc,yes,mm85t4es,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/mm85t4es,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2branch2 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2branch2 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_mm85t4es,10,2400.0,6,15,first1,edm-ma,False,False,,greedy,,81.875,13.243512562760678,93.125,10.986497394529342,0.8812500238418579,0.09035520255565643,639.7915649414062,76.41682434082031,18.468,0.2237,,,
random_loc,m2branch2,Branch,16,Gradient,bar,random_loc,no-code,x3k7e7ky,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/x3k7e7ky,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 16 --spec m2branch2 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 16 --spec m2branch2 --planner ce_nl --random-goals,_repro_x3k7e7ky,5,4200.0,6,30,first1,edm-ma,False,False,,,,42.5,21.065374432940896,83.75,12.24744871391589,0.4749999940395355,0.2610076665878296,1488.9886474609375,267.038330078125,26.9792,2.2694,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,m2branch2,Branch,32,DIFF-MA,bar,random_loc,yes,ekvaewct,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/ekvaewct,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2branch2 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2branch2 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,_repro_ekvaewct,10,3000.0,6,15,first1,edm-ma,True,False,,greedy,,82.5,10.0,90.9375,8.202752967754181,0.909375011920929,0.05668236315250397,1570.3402099609375,82.62432861328125,11.2744,3.9513,,,
random_loc,m2branch2,Branch,32,DIFF-SA,bar,random_loc,yes,y86ji76y,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/y86ji76y,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2branch2 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2branch2 --wandb-tags random-loc-grid-a6 edm-baseline edm-bo8 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,_repro_y86ji76y,10,3000.0,6,15,first1,edm,False,True,,greedy,,75.0,8.94863816454772,81.5625,8.320954347308968,0.8968750238418579,0.05770683288574219,1383.4705810546875,145.5677947998047,0.5504,0.111,,,
random_loc,m2branch2,Branch,32,STLPY-SA,bar,random_loc,yes,81eddjhh,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/81eddjhh,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2branch2 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2branch2 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_81eddjhh,10,3000.0,6,15,first1,edm-ma,False,False,,greedy,,63.74999999999999,14.737282653189496,73.125,16.84024198163435,0.875,0.11180339753627776,833.9640502929688,137.7059326171875,37.4068,0.5305,,,
random_loc,m2branch2,Branch,32,Gradient,bar,random_loc,no-code,2d73qjdu,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/2d73qjdu,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec m2branch2 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 32 --spec m2branch2 --planner ce_nl --random-goals,_repro_2d73qjdu,5,4200.0,6,30,first1,edm-ma,False,False,,,,20.0,7.551903733496608,51.87500000000001,18.812396179115513,0.46875,0.24447008967399597,1743.845947265625,218.2993621826172,52.6412,3.981,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,mcover3,Cover,8,DIFF-MA,bar,random_loc,yes,xnzi219x,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/xnzi219x,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mcover3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mcover3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_xnzi219x,10,1500.0,6,15,first1,edm-ma,False,False,,greedy,,97.5,7.5,100.0,0.0,0.975000023841858,0.07500000298023224,1295.0833740234375,49.99228286743164,0.233,0.1039,,,
random_loc,mcover3,Cover,8,DIFF-SA,bar,random_loc,yes,mw5f5nph,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/mw5f5nph,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mcover3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mcover3 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_mw5f5nph,10,1500.0,6,15,first1,edm,False,False,,greedy,,93.75,8.38525491562421,96.25,8.00390529679106,0.975000023841858,0.05000000074505806,1019.8214721679688,58.56795501708984,0.2481,0.1378,,,
random_loc,mcover3,Cover,8,STLPY-SA,bar,random_loc,yes,h5gtu4b6,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/h5gtu4b6,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mcover3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mcover3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_h5gtu4b6,10,1500.0,6,15,first1,edm-ma,False,False,,greedy,,91.25,11.25,100.0,0.0,0.912500023841858,0.11250000447034836,613.9928588867188,26.299636840820312,7.6281,0.1449,,,
random_loc,mcover3,Cover,8,Gradient,bar,random_loc,no-code,qc0rgo0r,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/qc0rgo0r,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 8 --spec mcover3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 8 --spec mcover3 --planner ce_nl --random-goals,_repro_qc0rgo0r,5,4200.0,6,30,first1,edm-ma,False,False,,,,25.0,38.72983346207417,100.0,0.0,0.25,0.3872983455657959,1256.0,25.0,15.5371,1.5212,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,mcover3,Cover,16,DIFF-MA,bar,random_loc,yes,6dzdog5g,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/6dzdog5g,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mcover3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mcover3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_6dzdog5g,10,1800.0,6,15,first1,edm-ma,False,False,,greedy,,98.75,2.5,100.0,0.0,0.987500011920929,0.02500000037252903,1415.3499755859375,50.06687545776367,0.28,0.122,,,
random_loc,mcover3,Cover,16,DIFF-SA,bar,random_loc,yes,fmfvixbm,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/fmfvixbm,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mcover3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mcover3 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_fmfvixbm,10,1800.0,6,15,first1,edm,False,False,,greedy,,88.125,11.33647321701066,93.125,10.98649739452934,0.949999988079071,0.046770721673965454,1142.645263671875,61.971092224121094,0.333,0.1378,,,
random_loc,mcover3,Cover,16,STLPY-SA,bar,random_loc,yes,34kq1e8t,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/34kq1e8t,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mcover3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mcover3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_34kq1e8t,10,1800.0,6,15,first1,edm-ma,False,False,,greedy,,85.0,6.959705453537526,93.125,8.5923294280422,0.918749988079071,0.05625000223517418,706.6439819335938,56.66194534301758,15.2156,0.3253,,,
random_loc,mcover3,Cover,16,Gradient,bar,random_loc,no-code,ew2te96l,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/ew2te96l,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 16 --spec mcover3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 16 --spec mcover3 --planner ce_nl --random-goals,_repro_ew2te96l,5,4200.0,6,30,first1,edm-ma,False,False,,,,20.0,21.0653744329409,92.5,15.0,0.2750000059604645,0.3482097089290619,1409.666748046875,50.71490478515625,33.039,3.1216,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,mcover3,Cover,32,DIFF-MA,bar,random_loc,yes,suhk3eof,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/suhk3eof,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mcover3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mcover3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_suhk3eof,10,2400.0,6,15,first1,edm-ma,False,False,,greedy,,89.0625,9.606516343087124,89.6875,9.887057512222736,0.990625023841858,0.020009763538837433,1632.8536376953125,79.3338394165039,0.3122,0.111,,,
random_loc,mcover3,Cover,32,DIFF-SA,bar,random_loc,yes,0xs6mde5,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/0xs6mde5,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mcover3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mcover3 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_0xs6mde5,10,2400.0,6,15,first1,edm,False,False,,greedy,,81.875,7.5,84.0625,6.767627446158661,0.96875,0.03125,1378.4959716796875,81.4654541015625,0.3759,0.1422,,,
random_loc,mcover3,Cover,32,STLPY-SA,bar,random_loc,yes,11qmh3v5,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/11qmh3v5,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mcover3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mcover3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_11qmh3v5,10,2400.0,6,15,first1,edm-ma,False,False,,greedy,,67.5,20.92583630347901,73.125,20.97245216945315,0.925000011920929,0.05266343802213669,885.7166137695312,82.19184112548828,30.6489,0.5031,,,
random_loc,mcover3,Cover,32,Gradient,bar,random_loc,no-code,jatnzwjs,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/jatnzwjs,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec mcover3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 32 --spec mcover3 --planner ce_nl --random-goals,_repro_jatnzwjs,5,4200.0,6,30,first1,edm-ma,False,False,,,,17.5,16.369751067135994,65.625,17.89727632909544,0.30000001192092896,0.3449411392211914,1847.1473388671875,371.1917724609375,69.1146,4.1807,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,m2loop3,Loop,8,DIFF-MA,bar,random_loc,yes,abqr1bv7,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/abqr1bv7,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2loop3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2loop3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_abqr1bv7,10,3000.0,6,15,first1,edm-ma,False,False,,greedy,,90.0,7.5,100.0,0.0,0.9000000357627869,0.07500000298023224,1559.1429443359375,85.70352172851562,0.325,0.128,,,
